CustomerID;i;big;big_index;small;small_index;Tnm1;Tnm1f;Tn;Tnf;Tnp1;Tnp1f;Rnm1;Rnm1f;Rn;Rnf;Rnp1;Rnp1f;ErTnm1;ErTn;ErTnp1;ErRnm1;ErRn;ErRnp1;RelErTnm1;RelErTn;RelErTnp1;RelErRnm1;RelErRn;RelErRnp1;ScoreNm1;ScoreN;AvgScore;y_fut;y_real;Score_next
17160;289;1;183;0;0;26.07.2011 15:29;26.07.2011 10:57;22.08.2011 13:32;22.08.2011 10:57;0;10.11.2011 10:57;566,84;604,0279875;758,05;596,7902407;0;606,5140501;0;0;0;37,18798749;-161,2597593;0;0;0;0;0,065605793;-0,212729714;0;0,006560579;0,021272971;0,013916775;False;False;False
13946;290;1;184;0;0;22.05.2011 12:03;22.05.2011 11:07;21.09.2011 13:33;19.08.2011 11:07;0;24.01.2012 11:07;276,12;380,1073091;75,6;359,2633047;0;311,6869942;0;-33;0;103,9873091;283,6633047;0;0;-0,270491803;0;0,376601873;3,752160115;0;0,037660187;0,645707815;0,341684001;False;False;False
14723;291;1;185;0;0;03.12.2010 14:18;15.12.2010 11:22;16.12.2010 19:19;07.01.2011 11:22;0;27.12.2010 11:22;247,19;137,7139403;208,46;155,1448437;0;164,866259;12;22;0;-109,4760597;-53,31515629;0;0,8;1,692307692;0;-0,442882235;-0,25575725;0;0,844288224;1,717883417;1,28108582;True;False;False
14961;292;1;186;0;0;09.09.2011 13:37;23.08.2011 11:32;19.09.2011 15:04;30.09.2011 11:32;0;03.10.2011 11:32;1010,95;894,1479586;982;913,9012661;0;906,0982825;-17;11;0;-116,8020414;-68,09873392;0;-0,26984127;1,1;0;-0,115536912;-0,06934698;0;0,281394961;1,106934698;0,69416483;True;False;False
14735;293;1;187;0;0;15.09.2011 12:53;26.08.2011 11:32;19.09.2011 11:33;15.09.2011 11:32;0;29.10.2011 11:32;15;299,6923333;736,54;298,8642934;0;312,4021396;-6;0;0;200,2923333;-452,6757066;0;-0,545454545;0;0;2,015013413;-0,602330823;0;0,746955887;0,060233082;0,403594485;False;False;False
18061;294;1;188;0;0;11.07.2011 13:22;10.07.2011 11:36;24.08.2011 8:49;27.08.2011 11:36;05.10.2011 9:59;17.09.2011 11:36;213,7;240,3224624;241,44;236,1566435;233,5;237,4949516;-1;4;-17;26,62246242;-5,283356463;3,994951642;-0,032258065;0,093023256;-0,404761905;0,124578673;-0,021882689;0,017109001;0,044715932;0,095211525;0,069963728;True;True;0,406472805
15078;295;1;189;0;0;19.09.2011 13:35;16.09.2011 12:03;26.09.2011 13:45;11.10.2011 12:03;14.10.2011 14:37;06.10.2011 12:03;573,2;522,2842793;304,36;506,0693509;479,22;508,4538046;-3;15;-8;-50,91572074;201,7093509;29,23380455;-0,12;2,142857143;-0,444444444;-0,088827147;0,662732787;0,061002889;0,128882715;2,209130422;1,169006568;True;True;0,450544733
17389;296;1;190;0;0;05.09.2011 10:00;24.08.2011 13:21;26.09.2011 13:35;22.09.2011 13:21;0;10.01.2012 13:21;591,3;979,8801584;4091,46;975,9815403;0;1058,834376;-11;-4;0;388,5801584;-3115,47846;0;-0,44;-0,181818182;0;0,657162453;-0,761458858;0;0,505716245;0,257964068;0,381840156;False;False;False
16883;297;1;191;0;0;03.12.2010 10:33;02.11.2010 12:07;05.06.2011 12:51;28.04.2011 12:07;0;29.06.2011 12:07;128,03;136,9835048;144,45;137,6552503;0;140,2584164;-30;-38;0;8,953504796;-6,794749675;0;-0,275229358;-0,205405405;0;0,069932866;-0,047038765;0;0,282222644;0,210109282;0,246165963;True;False;False
18223;301;1;192;0;0;19.07.2011 15:07;19.07.2011 12:20;04.09.2011 11:49;23.08.2011 12:20;05.10.2011 15:09;20.09.2011 12:20;471,27;556,2195892;431,73;548,0187002;480,43;563,4293391;0;-11;-15;84,94958924;116,2887002;82,99933907;0;-0,239130435;-0,46875;0,18025673;0,269355153;0,172760525;0,018025673;0,26606595;0,142045812;True;True;0,486026053
14680;305;1;193;0;0;10.08.2011 10:08;09.08.2011 12:36;05.09.2011 15:49;24.08.2011 12:36;29.09.2011 12:31;27.09.2011 12:36;2388,2;1127,885529;1226,16;1110,770859;2163,95;1082,841949;0;-12;-1;-1260,314471;-115,3891414;-1081,108051;0;-0,444444444;-0,043478261;-0,527725681;-0,094106105;-0,499599367;0,052772568;0,453855055;0,253313811;True;True;0,093438198
18092;306;1;194;0;0;12.08.2011 12:37;07.08.2011 12:37;14.09.2011 9:11;15.09.2011 12:37;0;09.12.2011 12:37;1181,44;930,6097067;1304,04;972,7004451;0;1005,222795;-5;2;0;-250,8302933;-331,3395549;0;-0,075757576;0,0625;0;-0,212308956;-0,254086957;0;0,096988471;0,087908696;0,092448584;False;False;False
16891;307;1;195;0;0;21.07.2011 12:14;01.02.2011 12:37;05.09.2011 11:31;04.09.2011 12:37;0;28.09.2011 12:37;176,31;170,8662291;122,22;169,601059;0;167,7721639;-169;0;0;-5,443770877;47,38105904;0;-0,734782609;0;0;-0,030876132;0,387670259;0;0,737870222;0,038767026;0,388318624;True;False;False
13481;308;1;196;0;0;31.05.2011 15:26;10.06.2011 12:37;23.08.2011 13:27;29.07.2011 12:37;25.10.2011 9:07;26.10.2011 12:37;313,71;446,0175788;382,34;430,5785394;443,23;421,9677471;10;-25;2;132,3075788;48,2385394;-21,2622529;0,153846154;-0,297619048;0,032258065;0,421751231;0,126166604;-0,04797115;0,196021277;0,310235708;0,253128492;True;True;0,03705518
16656;311;1;197;0;0;05.09.2011 9:20;03.09.2011 12:59;21.09.2011 9:54;24.09.2011 12:59;0;27.09.2011 12:59;859,68;716,2551319;353,58;688,5766696;0;670,1590264;-1;4;0;-143,4248681;334,9966696;0;-0,038461538;0,25;0;-0,166835181;0,94744236;0;0,055145057;0,344744236;0,199944646;True;False;False
16746;312;1;198;0;0;15.09.2011 18:05;15.09.2011 13:00;25.09.2011 14:52;01.10.2011 13:00;0;08.10.2011 13:00;397,17;435,8275039;503,6;437,670408;0;441,6882003;0;6;0;38,65750386;-65,92959199;0;0;0,6;0;0,097332386;-0,130916585;0;0,009733239;0,613091658;0,311412449;True;False;False
17157;313;1;199;0;0;16.08.2010 13:22;16.08.2010 13:00;16.06.2011 15:08;28.10.2010 13:00;0;31.07.2011 13:00;332,2;321,039855;161,46;315,3613131;0;307,912291;0;-231;0;-11,16014504;153,9013131;0;0;-0,759868421;0;-0,033594657;0,95318539;0;0,003359466;0,85518696;0,429273213;True;False;False
16325;315;1;200;0;0;08.04.2011 9:20;06.04.2011 13:21;07.07.2011 13:44;07.07.2011 13:21;24.10.2011 8:48;09.09.2011 13:21;190,82;372,5163161;225,2;352,8455147;178,22;341,3235989;-1;0;-44;181,6963161;127,6455147;163,1035989;-0,005464481;0;-0,407407407;0,952186962;0,566809568;0,915181231;0,100683177;0,056680957;0,078682067;True;True;0,49892553
16699;318;1;201;0;0;24.09.2010 15:15;23.09.2010 13:31;24.11.2010 14:38;25.01.2011 13:31;0;14.01.2011 13:31;319,92;142,3241873;106,72;176,6412745;0;166,0436468;-1;62;0;-177,5958127;69,92127449;0;-0,015873016;1,016393443;0;-0,555125696;0,655184356;0;0,071385585;1,081911878;0,576648732;True;False;False
16710;319;1;202;0;0;24.07.2011 14:21;24.07.2011 13:41;26.09.2011 16:15;14.09.2011 13:41;0;06.11.2011 13:41;206,25;299,4379349;249,7;292,1968322;0;292,6057775;0;-12;0;93,18793494;42,49683218;0;0;-0,1875;0;0,451820291;0,170191559;0;0,045182029;0,204519156;0,124850592;False;False;False
12510;320;1;203;0;0;18.01.2011 14:04;18.01.2011 13:47;20.07.2011 10:15;19.07.2011 13:47;0;21.08.2011 13:47;681,05;698,7132406;301,52;691,0374474;0;650,4575853;0;0;0;17,66324063;389,5174474;0;0;0;0;0,025935307;1,291846137;0;0,002593531;0,129184614;0,065889072;True;False;False
13162;321;1;204;0;0;08.06.2011 15:38;03.06.2011 13:59;09.08.2011 15:59;05.07.2011 13:59;0;08.09.2011 13:59;3,75;667,7959786;382,85;638,4380625;0;623,2499422;-5;-35;0;664,0459786;255,5880625;0;-0,102040816;-0,564516129;0;177,0789276;0,667593215;0;17,80993358;0,631275451;9,220604514;True;False;False
15382;322;1;205;0;0;08.06.2011 11:56;17.06.2011 14:13;16.09.2011 9:27;17.07.2011 14:13;0;15.02.2012 14:13;539,1;1329,039634;2582,78;1241,115738;0;1396,288204;10;-60;0;789,9396338;-1341,664262;0;0,384615385;-0,6;0;1,465293329;-0,519465174;0;0,531144718;0,651946517;0,591545617;False;False;False
13680;323;1;206;0;0;04.01.2011 14:12;24.08.2010 14:14;06.01.2011 12:11;28.09.2010 14:14;0;09.06.2011 14:14;871,48;946,6089993;1520,11;949,3304166;0;1106,500017;0;-97;0;43,44899932;-1442,259583;0;0;-0,734848485;0;0,048107754;-0,603054697;0;0,004810775;0,795153955;0,399982365;True;False;False
17593;326;1;207;0;0;18.07.2011 10:28;17.07.2011 14:35;09.09.2011 9:52;08.09.2011 14:35;0;02.02.2012 14:35;747,78;801,8020732;985,62;792,4753336;0;808,9369057;0;0;0;54,0220732;-193,1446664;0;0;0;0;0,072243271;-0,195962609;0;0,007224327;0,019596261;0,013410294;False;False;False
13694;330;1;208;0;0;24.08.2011 13:23;25.08.2011 15:26;15.09.2011 12:55;12.09.2011 15:26;29.09.2011 10:22;20.09.2011 15:26;6506,03;2859,819431;3238,42;3071,186987;2377;3001,518888;2;-2;-8;-3646,210569;-167,2330133;624,5188884;0,333333333;-0,090909091;-0,571428571;-0,56043556;-0,05164031;0,262734072;0,389376889;0,096073122;0,242725006;True;True;0,597701979
13174;334;1;209;0;0;05.12.2010 16:24;26.11.2010 15:40;27.01.2011 15:36;14.02.2011 15:40;0;17.02.2011 15:40;1369,06;650,0360461;665;730,1048382;0;744,3372526;-9;19;0;-719,0239539;65,1048382;0;-0,391304348;0,365384615;0;-0,525195356;0,097902012;0;0,443823883;0,375174817;0,40949935;True;False;False
16351;337;1;210;0;0;24.10.2010 11:21;20.10.2010 16:12;11.01.2011 10:26;13.11.2010 16:12;0;26.01.2011 16:12;122;278,1728211;153,9;266,4469566;0;257,7994726;-3;-58;0;156,1728211;112,5469566;0;-0,057692308;-0,734177215;0;1,280105091;0,731299263;0;0,185702817;0,807307141;0,496504979;False;False;False
17884;339;1;211;0;0;06.12.2010 15:13;02.12.2010 16:23;01.02.2011 11:08;02.01.2011 16:23;0;19.03.2011 16:23;135,01;175,6613965;268,02;204,3395393;0;203,1828892;0;-29;0;-146,8586035;-63,68046071;0;0;-0,483333333;0;-0,455347276;-0,237595928;0;0,045534728;0,507092926;0,276313827;False;False;False
15514;340;1;212;0;0;04.03.2011 12:16;23.02.2011 16:37;28.04.2011 12:06;29.04.2011 16:37;0;17.06.2011 16:37;292,03;521,9909124;385,2;486,2669891;0;479,7950287;-8;2;0;229,9609124;101,0669891;0;-0,095238095;0,036363636;0;0,787456468;0,262375361;0;0,173983742;0,062601172;0,118292457;True;False;False
18225;342;1;213;0;0;18.08.2011 17:57;18.08.2011 16:52;16.09.2011 15:23;19.09.2011 16:52;0;08.11.2011 16:52;574,31;575,2934856;1188,18;568,7174888;0;611,5494707;0;4;0;0,983485604;-619,4625112;0;0;0,142857143;0;0,001712465;-0,521354097;0;0,000171246;0,194992553;0,0975819;False;False;False
12748;343;1;214;0;0;26.09.2011 16:59;01.10.2011 17:31;28.09.2011 15:21;21.09.2011 17:31;30.09.2011 12:19;05.10.2011 17:31;31,6;424,6491035;1310,22;521,3537308;1514,42;524,1725934;15;-4;6;-238,9508965;-820,4662692;-990,2474066;2,5;-0,444444444;1,5;-0,360082725;-0,611457773;-0,653878981;2,536008273;0,505590222;1,520799247;True;True;1,565387898
13199;344;1;215;0;0;28.08.2011 12:43;22.08.2011 10:11;08.09.2011 14:53;15.09.2011 10:11;06.10.2011 11:38;25.09.2011 10:11;85,92;253,5673441;186,32;251,5446608;530,14;257,1939416;-2;7;-11;51,48734414;65,22466077;-272,9460584;-0,055555556;0,466666667;-0,392857143;0,254786937;0,350067952;-0,514856563;0,081034249;0,501673462;0,291353856;True;True;0,444342799
16593;348;1;216;0;0;16.01.2011 12:11;16.01.2011 10:44;03.06.2011 12:17;21.02.2011 10:44;20.10.2011 12:41;;69,6;147,2077024;185,9;135,8298277;74,53;;0;-102;;77,60770244;-50,07017227;;0;-0,739130435;;1,115053196;-0,269339281;;0,11150532;0,766064363;0,438784841;False;True;
13021;351;1;217;0;0;08.05.2011 12:26;08.05.2011 12:02;26.06.2011 11:53;25.06.2011 12:02;30.09.2011 15:02;01.11.2011 12:02;348,3;273,1590253;387,47;280,5013793;466,81;283,9352845;0;0;32;-75,14097474;-106,9686207;-182,8747155;0;0;0,329896907;-0,215736362;-0,276069427;-0,391754066;0,021573636;0,027606943;0,024590289;False;True;0,369072314
17115;352;1;218;0;0;20.04.2011 14:46;10.08.2010 12:13;10.06.2011 8:54;09.06.2011 12:13;0;14.07.2011 12:13;310,02;479,5921115;302,8;443,7440423;0;422,9159339;-253;0;0;169,5721115;140,9440423;0;-0,800632911;0;0;0,546971523;0,465469096;0;0,855330064;0,04654691;0,450938487;True;False;False
17850;353;1;219;0;0;01.12.2010 8:26;05.11.2010 12:28;02.12.2010 8:32;28.09.2010 12:28;0;16.01.2011 12:28;1499,34;5656,017999;3891,87;5254,797049;0;5175,570378;39;-63;0;5619,777999;-136,4129511;0;6,5;-0,984375;0;155,0711368;-0,025302845;0;22,00711368;0,986905285;11,49700948;False;False;False
14239;354;1;220;0;0;01.09.2011 11:43;31.08.2011 12:36;06.09.2011 12:38;16.09.2011 12:36;29.09.2011 14:52;02.10.2011 12:36;149,7;232,8375616;315,65;227,1433554;338,5;239,310763;0;10;3;83,1375616;-88,50664456;-99,18923701;0;1,666666667;0,130434783;0,555361133;-0,280394882;-0,293025811;0,055536113;1,694706155;0,875121134;True;True;0,159737364
13999;355;1;221;0;0;16.08.2011 11:48;17.08.2011 12:42;05.09.2011 11:19;03.09.2011 12:42;06.10.2011 9:48;21.09.2011 12:42;334,34;322,1377052;307,03;326,2825947;308,44;322,6212929;2;-1;-14;-12,20229483;19,25259471;14,18129286;0,1;-0,05;-0,451612903;-0,036496665;0,062705907;0,045977477;0,103649666;0,056270591;0,079960129;True;True;0,456210651
15420;358;1;222;0;0;30.05.2010 15:45;30.05.2010 13:29;01.10.2010 15:46;09.09.2010 13:29;0;26.10.2010 13:29;153,36;118,4302837;107;127,9287887;0;127,1826991;0;-22;0;-34,92971633;20,92878869;0;0;-0,177419355;0;-0,227762887;0,195596156;0;0,022776289;0,19697897;0,10987763;False;False;False
12359;359;1;223;0;0;07.02.2011 14:51;14.03.2011 13:32;03.06.2011 12:26;;13.10.2011 12:47;04.08.2011 13:32;1838,91;446,2007063;1109,32;;2814,3;673,1599877;35;;-69;-1392,709294;;-2141,140012;1,296296296;;-0,522727273;-0,757355876;;-0,76080731;1,372031884;;;True;True;0,598808004
12820;360;1;224;0;0;17.01.2011 12:34;16.01.2011 13:37;26.09.2011 11:49;20.07.2011 13:37;26.10.2011 13:27;08.02.2012 13:37;170,46;248,2448734;217,77;240,2873456;343,76;236,8918646;0;-67;106;77,78487338;22,51734555;-106,8681354;0;-0,265873016;3,533333333;0,456323321;0,103399667;-0,310880077;0,045632332;0,276212983;0,160922657;False;True;3,564421341
15240;362;1;225;0;0;01.06.2011 11:27;31.05.2011 14:57;16.09.2011 13:45;15.09.2011 14:57;26.10.2011 9:50;24.10.2011 14:57;416,28;378,2733224;337,17;382,6853309;324,02;372,6109277;0;0;-1;-38,00667761;45,51533086;48,59092772;0;0;-0,025;-0,091300753;0,134992232;0,149962742;0,009130075;0,013499223;0,011314649;True;True;0,039996274
16158;363;1;226;0;0;13.06.2010 12:34;09.06.2010 15:00;05.07.2010 13:55;15.07.2010 15:00;0;07.08.2010 15:00;82,75;79,65918983;71,15;78,9448115;0;77,53088352;-3;11;0;-3,090810172;7,794811505;0;-0,051724138;0,5;0;-0,03735118;0,109554624;0;0,055459256;0,510955462;0,283207359;False;False;False
14709;365;1;227;0;0;19.08.2011 15:29;24.08.2011 15:26;07.09.2011 12:21;13.09.2011 15:26;29.09.2011 16:41;27.09.2011 15:26;546,9;372,2924289;588,3;380,4528668;311,3;402,4349001;5;7;-2;-174,6075711;-207,8471332;91,1349001;0,263157895;0,388888889;-0,086956522;-0,319267821;-0,353301263;0,292755863;0,295084677;0,424219015;0,359651846;True;True;0,116232108
14867;367;1;228;0;0;05.05.2011 8:18;07.03.2011 15:47;07.06.2011 11:39;27.06.2011 15:47;0;22.06.2011 15:47;313,4;214,9046887;96,14;217,6791487;0;211,0752224;-58;21;0;-98,49531132;121,5391487;0;-0,495726496;0,636363636;0;-0,31427987;1,26418919;0;0,527154483;0,762782555;0,644968519;True;False;False
13813;369;1;229;0;0;28.07.2011 10:33;04.10.2010 10:16;11.09.2011 13:38;;30.09.2011 9:22;11.10.2011 10:16;385,14;348,6918734;292,24;;281,94;344,687842;-297;;12;-36,44812657;;62,74784197;-0,753807107;;0,666666667;-0,094636046;;0,222557431;0,763270711;;;True;True;0,68892241
12417;371;1;230;0;0;04.08.2011 18:51;27.07.2011 10:30;25.08.2011 10:26;18.09.2011 10:30;0;04.11.2011 10:30;355,56;312,9109207;562,69;323,6732366;0;332,6562375;-8;25;0;-42,64907928;-239,0167634;0;-0,133333333;1,25;0;-0,119949036;-0,424775211;0;0,145328237;1,292477521;0,718902879;False;False;False
17920;372;1;231;0;0;26.08.2011 13:56;31.07.2011 10:37;22.09.2011 12:13;22.09.2011 10:37;17.10.2011 17:24;19.10.2011 10:37;196,33;619,1055782;227;596,4242482;251,88;586,9654602;-26;0;2;422,7755782;369,4242482;335,0854602;-0,838709677;0;0,08;2,153392646;1,627419596;1,330337701;1,054048942;0,16274196;0,608395451;True;True;0,21303377
16104;374;1;232;0;0;15.08.2010 10:28;31.05.2010 10:41;17.10.2010 10:34;16.10.2010 10:41;09.10.2011 10:23;06.11.2010 10:41;345,65;361,5062465;257;355,2639823;298,21;346,3990102;-75;0;-336;15,85624647;98,26398234;48,18901024;-0,595238095;0;-0,941176471;0,045873706;0,382350126;0,161594213;0,599825466;0,038235013;0,319030239;False;True;0,957335892
17150;375;1;233;0;0;03.10.2010 12:05;23.09.2010 10:51;28.11.2010 11:27;08.12.2010 10:51;0;23.02.2011 10:51;347,3;195,6615083;215;225,0898183;0;226,616832;-10;10;0;-151,6384917;10,08981831;0;-0,07518797;0,178571429;0;-0,436621053;0,046929387;0;0,118850075;0,183264367;0,151057221;True;False;False
15260;378;1;234;0;0;20.07.2011 15:33;20.07.2011 11:45;31.08.2011 13:55;31.08.2011 11:45;0;30.09.2011 11:45;345,14;477,0497361;195,15;470,4887245;0;457,6397651;0;0;0;131,9097361;275,3387245;0;0;0;0;0,382191969;1,410908145;0;0,038219197;0,141090814;0,089655006;True;False;False
12583;379;1;235;0;0;25.08.2011 12:26;06.08.2011 11:57;21.09.2011 10:40;20.09.2011 11:57;30.09.2011 12:58;12.11.2011 11:57;243,1;511,8735579;540,8;503,9381659;327,23;500,2117278;-19;0;43;268,7735579;-36,86183414;172,9817278;-0,395833333;0;4,3;1,105609041;-0,068161676;0,528624294;0,506394237;0,006816168;0,256605203;False;True;4,352862429
15555;380;1;236;0;0;28.08.2011 12:16;28.08.2011 11:58;22.09.2011 17:07;22.09.2011 11:58;02.10.2011 12:41;11.10.2011 11:58;264,73;399,4366164;353,2;400,6353983;261,12;402,2861563;0;0;9;134,7066164;47,43539835;141,1661563;0;0;0,9;0,5088453;0,134301807;0,540617939;0,05088453;0,013430181;0,032157355;True;True;0,954061794
15571;383;1;237;0;0;18.11.2010 14:17;29.04.2011 12:10;22.09.2011 13:15;;0;13.01.2012 12:10;1296,95;273,9748205;202,35;;0;380,7133782;162;;0;-1022,975179;;0;14,72727273;;0;-0,788754524;;0;14,80614818;;;False;False;False
13448;384;1;238;0;0;05.05.2011 11:53;04.05.2011 12:14;20.09.2011 12:53;19.09.2011 12:14;0;29.10.2011 12:14;593,72;745,6569454;1061,11;740,973622;0;789,8722876;0;-1;0;151,9369454;-320,136378;0;0;-0,007194245;0;0,255906733;-0,30169952;0;0,025590673;0,037364197;0,031477435;False;False;False
17085;385;1;239;0;0;03.04.2011 11:36;02.04.2011 12:16;08.08.2011 14:15;05.05.2011 12:16;0;24.10.2011 12:16;244,5;308,1091409;347,75;314,415171;0;312,961011;0;-95;0;63,60914085;-33,33482904;0;0;-0,7421875;0;0,260160085;-0,095858603;0;0,026016009;0,75177336;0,388894684;True;False;False
15059;386;1;240;0;0;22.06.2011 12:24;23.06.2011 12:17;24.08.2011 13:18;04.08.2011 12:17;0;02.11.2011 12:17;163,91;207,3415414;275,67;208,1749029;0;211,4290521;1;-20;0;43,43154144;-67,49509713;0;0,022222222;-0,317460317;0;0,264971884;-0,244840197;0;0,048719411;0,341944337;0,195331874;False;False;False
16395;388;1;241;0;0;24.06.2011 15:28;30.01.2011 12:26;22.09.2011 11:46;06.10.2011 12:26;10.10.2011 12:50;31.10.2011 12:26;513,74;361,9470461;304,96;369,2992387;212,8;361,5652414;-145;15;21;-151,7929539;64,33923868;148,7652414;-0,929487179;0,168539326;1,105263158;-0,295466489;0,210975993;0,699084781;0,959033828;0,189636925;0,574335377;False;True;1,175171636
15860;391;1;242;0;0;02.09.2011 10:34;01.09.2011 12:31;25.09.2011 12:31;25.09.2011 12:31;0;20.10.2011 12:31;112,86;143,2039105;96,01;142,364758;0;140,933351;0;0;0;30,34391052;46,354758;0;0;0;0;0,268863287;0,48281177;0;0,026886329;0,048281177;0,037583753;True;False;False
14608;393;1;243;0;0;12.12.2010 14:49;12.12.2010 12:34;15.09.2011 11:46;21.02.2011 12:34;0;17.01.2012 12:34;204;254,3608619;586,95;250,7775914;0;289,5504333;0;-205;0;50,36086189;-336,1724086;0;0;-0,742753623;0;0,24686697;-0,572744542;0;0,024686697;0,800028077;0,412357387;False;False;False
14896;394;1;244;0;0;09.12.2010 12:24;01.10.2010 12:42;19.05.2011 10:20;27.04.2011 12:42;0;17.06.2011 12:42;257,22;269,6271723;211,55;275,6218265;0;256,839061;-68;-21;0;12,40717235;64,07182654;0;-0,459459459;-0,130434783;0;0,048235644;0,302868478;0;0,464283024;0,16072163;0,312502327;True;False;False
15983;396;1;245;0;0;09.12.2010 10:45;11.12.2010 12:52;14.12.2010 12:30;18.12.2010 12:52;0;20.12.2010 12:52;382,66;499,7057316;324,72;470,9257049;0;447,7614409;3;5;0;117,0457316;146,2057049;0;0,375;1;0;0,305873965;0,450251617;0;0,405587397;1,045025162;0,725306279;True;False;False
13782;397;1;246;0;0;19.04.2011 14:48;18.04.2011 12:52;07.08.2011 12:21;30.07.2011 12:52;02.10.2011 12:11;08.10.2011 12:52;169,36;134,8531685;123,49;138,0548634;142,51;136,7916238;-1;-7;7;-34,50683153;14,56486343;-5,718376157;-0,010638298;-0,064220183;0,125;-0,203748415;0,117943667;-0,04012614;0,031013139;0,07601455;0,053513845;True;True;0,129012614
15751;401;1;247;0;0;01.08.2010 13:09;01.08.2010 13:08;05.09.2010 12:44;04.09.2010 13:08;0;10.10.2010 13:08;166;196,5509229;222,47;192,9437458;0;195,8720046;0;0;0;30,5509229;-29,52625425;0;0;0;0;0,184041704;-0,132720161;0;0,01840417;0,013272016;0,015838093;False;False;False
14546;402;1;248;0;0;22.05.2011 11:41;14.06.2011 13:10;23.09.2011 13:11;21.08.2011 13:10;0;15.12.2011 13:10;313,59;449,8101018;727,22;433,9715799;0;464,5929517;24;-33;0;136,2201018;-293,2484201;0;0,510638298;-0,264;0;0,434389176;-0,403245813;0;0,554077216;0,304324581;0,429200898;False;False;False
17848;403;1;249;0;0;03.08.2011 15:14;03.08.2011 13:19;19.09.2011 16:49;19.09.2011 13:19;0;29.10.2011 13:19;148,72;144,1478138;79,6;140,7734966;0;140,2994497;0;0;0;-4,57218618;61,17349658;0;0;0;0;-0,030743586;0,768511264;0;0,003074359;0,076851126;0,039962743;False;False;False
15547;405;1;250;0;0;11.09.2011 15:44;21.09.2011 13:40;18.09.2011 12:21;28.09.2011 13:40;02.10.2011 14:47;04.10.2011 13:40;453,39;442,6851144;500,63;450,1518529;462,09;445,0956705;10;11;2;-10,70488558;-50,47814712;-16,99432949;0,476190476;1,833333333;0,133333333;-0,023610767;-0,100829249;-0,036777099;0,478551553;1,843416258;1,160983906;True;True;0,137011043
17406;406;1;251;0;0;08.12.2010 10:35;07.12.2010 13:45;10.01.2011 14:57;11.01.2011 13:45;0;;702,1;281,5373348;1482,32;333,5700738;0;;0;1;0;-420,5626652;-1148,749926;0;0;0,029411765;0;-0,599006787;-0,774967569;0;0,059900679;0,106908522;0,0834046;False;False;False
17969;408;1;252;0;0;13.12.2010 15:34;13.08.2010 13:53;26.06.2011 13:00;20.02.2011 13:53;0;02.08.2011 13:53;125,2;125,3805981;103;123,290883;0;120,2601544;-122;-125;0;0,180598085;20,29088303;0;-0,85915493;-0,644329897;0;0,001442477;0,196998864;0;0,859299177;0,664029783;0,76166448;True;False;False
14548;409;1;253;0;0;26.01.2011 8:38;27.01.2011 14:00;12.07.2011 12:19;20.04.2011 14:00;0;10.08.2011 14:00;326,4;469,8375396;326,4;440,1280508;0;429,1086186;2;-82;0;143,4375396;113,7280508;0;0,012048193;-0,491017964;0;0,439453246;0,348431528;0;0,055993517;0,525861117;0,290927317;True;False;False
13319;411;1;254;0;0;18.08.2011 16:43;18.08.2011 14:46;09.09.2011 10:24;08.09.2011 14:46;04.10.2011 9:02;16.10.2011 14:46;346,2;520,5432373;493,4;521,6047828;858,11;544,486964;0;0;13;174,3432373;28,20478277;-313,623036;0;0;0,52;0,503591096;0,057164132;-0,365481157;0,05035911;0,005716413;0,028037761;True;True;0,556548116
13890;415;1;255;0;0;16.12.2010 9:31;03.02.2011 15:15;24.08.2011 13:12;26.04.2011 15:15;20.10.2011 8:41;24.10.2011 15:15;190,35;260,1062742;310,76;249,5777424;103,85;255,4638861;50;-119;5;69,75627424;-61,18225759;151,6138861;3,125;-0,474103586;0,087719298;0,366463222;-0,196879449;1,459931499;3,161646322;0,493791531;1,827718926;True;True;0,233712448
13211;416;1;256;0;0;13.12.2010 16:17;13.12.2010 15:24;05.09.2011 17:36;20.12.2010 15:24;0;;110,7;250,9640326;673,94;243,9555831;0;;0;-259;0;140,2640326;-429,9844169;0;0;-0,973684211;0;1,267064432;-0,638015872;0;0,126706443;1,037485798;0,58209612;False;False;False
15641;417;1;257;0;0;24.03.2011 11:29;19.04.2011 15:31;26.08.2011 14:04;04.06.2011 15:31;0;03.10.2011 15:31;543,22;415,4504144;581,82;433,4237559;0;447,5860469;27;-82;0;-127,7695856;-148,3962441;0;1,227272727;-0,529032258;0;-0,235207808;-0,255055247;0;1,250793508;0,554537783;0,902665645;True;False;False
17858;420;1;258;0;0;15.08.2011 14:51;12.08.2011 15:41;18.09.2011 14:08;17.09.2011 15:41;17.10.2011 12:33;30.09.2011 15:41;231,75;461,3659115;266,14;455,0359681;469,55;450,2917241;0;0;-16;-90,68408851;188,8959681;-19,25827587;0;0;-0,551724138;-0,16426789;0,70976166;-0,041014324;0,016426789;0,070976166;0,043701477;True;True;0,55582557
16686;422;1;259;0;0;28.08.2011 12:31;01.08.2011 15:48;02.09.2011 17:38;06.12.2011 15:48;23.10.2011 13:49;17.09.2011 15:48;803,02;288,3195438;401,29;324,2154581;559,94;344,9345846;-26;95;-35;-514,7004562;-77,07454185;-215,0054154;-0,285714286;15,83333333;-0,7;-0,640955961;-0,192066939;-0,383979382;0,349809882;15,85254003;8,101174955;True;True;0,738397938
